. ,FLAG_NM,CRTFC_NO_CN,AREA_NM,SAFE_CNSDR_ACT_AT,AGE_9_12,AGE_13_15,AGE_16_18,AGE_19_24,AGE_ETC,총 참여 인원,PROGRM_NM,INSTT_NM,VALID_PD_BEGIN_DE,VALID_PD_END_DE,OPER_STATE_NM,ADDR
1800,활동,1218A04A-07656,강원도,Y,60,0,0,0,0,60,극기안전(초등학교),한국안전체험관,2018-06-27,2023-06-26,인증,강원도 태백시 평화길 15 (장성동) 한국안전체험관
1801,활동,1218A04A-07652,강원도,N,60,0,0,0,0,60,재난안전(초등),한국안전체험관,2018-06-27,2023-06-26,인증,강원도 태백시 평화길 15 (장성동) 한국안전체험관
1802,활동,0256F02C-07637,경기도,N,0,0,40,0,0,40,송암우주과학체험캠프[고등학교],(재)송암스페이스센터,2018-06-27,2023-06-26,인증,경기 양주시 장흥면 석현리 410 번지
1803,활동,0982A01A-07705,충청남도,N,15,0,0,0,0,15,청소년성장 신바람 웃음운동캠프(초등학교),공주유스호스텔,2018-06-27,2023-06-26,인증,충남 공주시 탄천면 삼각리 15-8 공주유스호스텔
1804,활동,2537A07A-07631,서울특별시,N,120,0,0,0,0,120,초등학교 체험학습과정 1,사) 아이코리아,2018-06-27,2023-06-26,인증,서울특별시 송파구 장지동 45 아이코리아
1805,개별,0946G10B-MD0075,경기도,N,0,460,0,0,0,460,갯벌(중),경기도청소년수련원,2018-06-27,2023-06-26,인증,경기도 안산시 단원구 선감로 255 (선감동) 경기도청소년수련원
1806,활동,4050A09A-07691,울산광역시,N,30,0,0,0,0,30,옛 사람들의 마음을 만나는 여행,웰빙영농조합법인,2018-06-27,2023-06-26,인증,울산광역시 북구 신현동 804번지 웰빙숲체험마을
1807,활동,4050A09A-07690,울산광역시,N,30,0,0,0,0,30,"지구의 엄마, 물",웰빙영농조합법인,2018-06-27,2023-06-26,인증,울산광역시 북구 신현동 804번지 웰빙숲체험마을
1808,활동,1218A04B-07658,강원도,Y,0,60,0,0,0,60,극기안전(중학교),한국안전체험관,2018-06-27,2023-06-26,인증,강원도 태백시 평화길 15 (장성동) 한국안전체험관
1809,활동,1218A04C-07659,강원도,N,0,0,60,0,0,60,재난안전(고등),한국안전체험관,2018-06-27,2023-06-26,인증,강원도 태백시 평화길 15 (장성동) 한국안전체험관
1810,활동,4828D04C-07646,강원도,Y,0,0,90,0,0,90,가리산 모험 탐험대 리더십 캠프,홍천군청소년수련원,2018-06-27,2023-06-26,인증,강원도 홍천군 두촌면 가리산길 10 홍천군청소년수련원
1811,활동,4050A09A-07694,울산광역시,N,30,0,0,0,0,30,조선시대 나무와 과학의 비밀,웰빙영농조합법인,2018-06-27,2023-06-26,인증,울산광역시 북구 신현동 804번지 웰빙숲체험마을
1812,활동,0982A01C-07703,충청남도,N,0,0,15,0,0,15,청소년성장 신바람 웃음운동캠프(고등학교),공주유스호스텔,2018-06-27,2023-06-26,인증,충남 공주시 탄천면 삼각리 15-8 공주유스호스텔
1813,활동,0893F04A-07651,경상남도,Y,450,0,0,0,0,450,"한울림 (2박3일, 초등학생)",남해청소년수련원,2018-06-27,2023-06-26,인증,경남 남해군 삼동면 금송리 119번지 남해청소년수련원
1814,활동,2537D07A-07628,서울특별시,N,120,0,0,0,0,120,초등학교 체험학습과정 1(숙박형),사) 아이코리아,2018-06-27,2023-06-26,인증,서울특별시 송파구 장지동 45 아이코리아
1815,활동,4050A09A-07692,울산광역시,N,30,0,0,0,0,30,"지구의 부모, 땅과 바다",웰빙영농조합법인,2018-06-27,2023-06-26,인증,울산광역시 북구 신현동 804번지 웰빙숲체험마을
1816,활동,4050A09A-07702,울산광역시,N,30,0,0,0,0,30,숲 속 친구들 찾기,웰빙영농조합법인,2018-06-27,2023-06-26,인증,울산광역시 북구 신현동 804번지 웰빙숲체험마을
1817,활동,0982A01B-07704,충청남도,N,0,15,0,0,0,15,청소년성장 신바람 웃음운동캠프(중학교),공주유스호스텔,2018-06-27,2023-06-26,인증,충남 공주시 탄천면 삼각리 15-8 공주유스호스텔
1818,활동,3896A05A-08533,경기도,N,20,0,0,0,0,20,역사바로알기[6.25편],청미청소년문화의집,2019-06-26,2023-06-25,인증,경기도 이천시 장호원읍 서동대로8965번길 57 청미청소년문화의집
1819,활동,0561A10F-08564,대구광역시,N,10,10,0,0,0,20,여성독립운동가 정정화 독립자금 운반미션,대구광역시달서구청소년수련관,2019-06-26,2023-06-25,인증,대구광역시 달서구 상화로 420 (상인동) 대구광역시달서구청소년수련관
1820,활동,2321A06B-08556,경상남도,N,0,12,0,0,0,12,청소년자원봉사활동 '우리가',사천청소년문화의집,2019-06-26,2023-06-25,인증,경상남도 사천시 사천읍 선평길 29 사천청소년문화의집
1821,활동,0053F04A-08554,경기도,N,280,0,0,0,0,280,마음자리 초등학교 1박2일 수련활동,평택시무봉산청소년수련원,2019-06-26,2023-06-25,인증,경기 평택시 진위면 동천리 681
1822,개별,1636G10B-MD0301,경상북도,N,0,60,0,0,0,60,캐스트 어웨이(중학교),국립청소년해양센터,2019-06-26,2023-06-25,인증,경북 영덕군 영덕읍 창포리 국립청소년해양센터
1823,활동,0610F01B-08571,부산광역시,N,0,300,0,0,0,300,하나되는우리(중학교 1박2일),부산관광공사아르피나,2019-06-26,2023-06-25,인증,부산 해운대구 우동 1417 부산유스호스텔 아르피나
1824,활동,3107D07F-08574,강원도,N,5,10,15,0,0,30,청소년 꿈사리 활동(1박2일),백담사,2019-06-26,2023-06-25,인증,강원도 인제군 북면 용대리 백담로 447
1825,활동,0610F01A-08572,부산광역시,N,300,0,0,0,0,300,함께가는 우리(초등학교 1박2일),부산관광공사아르피나,2019-06-26,2023-06-25,인증,부산 해운대구 우동 1417 부산유스호스텔 아르피나
1826,활동,0768B06F-08555,경상남도,N,0,7,8,0,0,15,손뜨개 모금함,밀양시청소년수련관,2019-06-26,2023-06-25,인증,경남 밀양시 삼문동 4-19 밀양시청소년수련관
1827,활동,3400E04F-08573,전라남도,Y,10,45,10,0,0,65,주암호 물길답사 청소년대장정,사단법인 순천기독교청년회,2019-06-26,2023-06-25,인증,전라남도 순천시 장천동 78-3번지 순천YMCA
1828,활동,3787A07B-08557,경상남도,N,0,10,0,0,0,10,향기나는 천연비누 놀이터,옥포청소년문화의집,2019-06-26,2023-06-25,인증,경상남도 거제시 옥포동 671번지 (옥포대첩로84-1)
1829,활동,3107D07F-08575,강원도,N,5,10,15,0,0,30,청소년 꿈사리 활동(2박3일),백담사,2019-06-26,2023-06-25,인증,강원도 인제군 북면 용대리 백담로 447
1830,개별,0053G10A-MD0303,경기도,N,90,0,0,0,0,90,인공암벽(초등학교),평택시무봉산청소년수련원,2019-06-26,2023-06-25,인증,경기 평택시 진위면 동천리 681
1831,활동,0323A01A-09486,서울특별시,N,20,0,0,0,0,20,또띠아를 flex~해버렸지 뭐야!,용산청소년수련관,2020-06-24,2023-06-23,인증,서울특별시 용산구 이촌로71길 24 (이촌동) 용산청소년수련관
1832,활동,1078A07B-09480,전라북도,N,0,20,0,0,0,20,인문요리사 (중학교),군산시청소년문화의집,2020-06-24,2023-06-23,인증,전북 군산시 조촌동 905번지 군산시청소년문화의집
1833,활동,0694B08A-09466,충청북도,N,20,0,0,0,0,20,차이나는 경제 클라스,증평군청소년수련관,2020-06-24,2023-06-23,인증,충북 증평군 증평읍 내성리 61번지
1834,활동,1163A07A-09488,전라북도,N,15,0,0,0,0,15,"만들고, 놀며, 배우는 창의건축교실",정읍시청소년문화체육관,2020-06-24,2023-06-23,인증,전북 정읍시 상동 274-9번지 청소년문화체육관
1835,활동,1078A07A-09479,전라북도,N,20,0,0,0,0,20,청소년 인문요리사 (초등학교),군산시청소년문화의집,2020-06-24,2023-06-23,인증,전북 군산시 조촌동 905번지 군산시청소년문화의집
1836,활동,5406B02A-09471,인천광역시,N,10,0,0,0,0,10,내 친구 AI로봇!,가좌청소년센터,2020-06-24,2023-06-23,인증,인천광역시 서구 원적로7번길 12 (가좌동) 가좌청소년센터
1837,활동,1257B01A-09455,서울특별시,N,20,0,0,0,0,20,청소년 안전교육 프로그램 [Advocate],서울시립 서대문청소년센터,2020-06-24,2023-06-23,인증,서울 서대문구 연희동 167-1
1838,활동,0989A07F-10003,경기도,N,0,10,10,0,0,20,청소년 명상학교,수원청소년문화센터,2021-06-23,2023-06-22,인증,경기도 수원시 팔달구 권광로 293 (인계동) 수원청소년문화센터
1839,활동,2271B08A-10006,인천광역시,N,31,0,0,0,0,31,똑똑한 경제생활,미추홀구청소년수련관,2021-06-23,2023-06-22,인증,인천광역시 미추홀구 경인로42번길 23 (숭의동) 미추홀구청소년수련관
1840,활동,5511B09F-10011,부산광역시,N,0,8,0,0,16,24,친환경 가족리뷰단 [줍_줍 패밀리],수영구청소년문화의집,2021-06-23,2023-06-22,인증,부산광역시 수영구 수영로521번길 77 (광안동) 수영구청소년문화의집
1841,활동,0210B06B-10024,경기도,N,0,20,0,0,0,20,"청소년자원봉사 내가 만드는 ""그린라이트""",석수청소년문화의집,2021-06-23,2023-06-22,인증,경기 안양시 만안구 석수1동 806번지
1842,활동,0140B08F-10013,인천광역시,N,5,5,0,0,0,10,"게임, 직업이 되다!",서구청소년센터,2021-06-23,2023-06-22,인증,인천광역시 서구 원창로 92 (원창동) 서구청소년센터
1843,활동,1034A09F-01629,부산광역시,N,25,0,0,0,0,25,청소년의 아름다운 날개짓 `ECO 나비효과`,부산광역시양정청소년수련관,2012-06-13,2023-06-12,인증,부산 부산진구 양정2동 260-5번지 부산광역시양정청소년수련관
1844,활동,0063A08F-05868,경기도,N,0,15,0,0,0,15,"알기쉬운경제, 똑!딱!",통진청소년문화의집,2016-06-15,2023-06-09,인증,경기 김포시 통진읍 도사리 434-6번지
1845,활동,5219A07F-08714,경상북도,N,9,0,0,0,9,18,가족 힐링 체험 활동,칠곡군청소년문화의집,2019-10-16,2023-06-05,인증,경상북도 칠곡군 석적읍 석적로 646 칠곡군 청소년문화의집
1846,활동,0103A06F-06665,대전광역시,N,0,6,6,0,0,12,어르신 사랑합니다,도솔청소년문화의집,2017-05-31,2023-05-30,인증,대전 서구 도마동 426번지 도솔청소년문화의집
1847,활동,0167F04B-07572,전라남도,N,0,400,0,0,0,400,"""나는 도전한다. 무한한 가능성을 꿈꾸며"" (중학교2박3일)",순천시청소년수련원,2018-05-30,2023-05-29,인증,전라남도 순천시 서면 청소년수련원길 167 순천시청소년수련원
1848,활동,0167F04A-07573,전라남도,N,210,0,0,0,0,210,할 수 있다. Just Do It (1박2일 초등학교),순천시청소년수련원,2018-05-30,2023-05-29,인증,전라남도 순천시 서면 청소년수련원길 167 순천시청소년수련원
1849,활동,0256F02B-07595,경기도,N,0,50,0,0,0,50,송암우주과학체험캠프[중학교],(재)송암스페이스센터,2018-05-30,2023-05-29,인증,경기 양주시 장흥면 석현리 410 번지
1850,활동,1787D01B-07591,충청북도,N,0,300,0,0,0,300,앗싸! 1박2일 캠프[중학생],진천군청소년수련원,2018-05-30,2023-05-29,인증,충북 진천군 초평면 화산리 802-4
1851,활동,1723F07A-07582,경상남도,N,300,0,0,0,0,300,자기인성 계발활동 'jump up!',거제썬트리팜,2018-05-30,2023-05-29,인증,경상남도 거제시 남부면 거제대로 283 거제썬트리팜
1852,활동,0224F09B-07568,강원도,N,0,300,0,0,0,300,숲속의 작은교실(중학교 2박 3일),국립횡성숲체원,2018-05-30,2023-05-29,인증,강원도 횡성군 둔내면 청태산로 777 국립횡성숲체원
1853,활동,3275F01B-07577,충청남도,N,0,200,0,0,0,200,다락다락 성장캠프,서천군청소년수련관,2018-05-30,2023-05-29,인증,충청남도 서천군 장항산단로34번길 60 -23
1854,활동,3278D07B-07606,서울특별시,N,0,30,0,0,0,30,스포츠 과학 체험 캠프 ' DREAM UP ',서울올림픽기념국민체육진흥공단,2018-05-30,2023-05-29,인증,서울특별시 송파구 방이동 88 국민체육진흥공단
1855,개별,0946G10C-MD0056,경기도,N,0,0,460,0,0,460,갯벌,경기도청소년수련원,2018-05-30,2023-05-29,인증,경기도 안산시 단원구 선감로 255 (선감동) 경기도청소년수련원
1856,활동,5136A08C-08494,경기도,N,0,0,30,0,0,30,꿈을 그리다-진로!(특수분장사) (고등학교),(주)커리어에듀,2019-05-29,2023-05-28,인증,경기도 안산시 단원구 광덕4로 88 (고잔동) 사리수산B/D 408호
1857,활동,5136A08C-08489,경기도,N,0,0,30,0,0,30,꿈을 그리다-진로!(VR전문가)(고등학교),(주)커리어에듀,2019-05-29,2023-05-28,인증,경기도 안산시 단원구 광덕4로 88 (고잔동) 사리수산B/D 408호
1858,활동,5136A08C-08493,경기도,N,0,0,30,0,0,30,꿈을 그리다-진로!(탐정.과학수사전문가)(고등학교),(주)커리어에듀,2019-05-29,2023-05-28,인증,경기도 안산시 단원구 광덕4로 88 (고잔동) 사리수산B/D 408호
1859,활동,5136A08C-08488,경기도,N,0,0,30,0,0,30,꿈을 그리다-진로!(3D프린팅 펜 체험)(고등학교),(주)커리어에듀,2019-05-29,2023-05-28,인증,경기도 안산시 단원구 광덕4로 88 (고잔동) 사리수산B/D 408호
1860,개별,1636G10B-MD0298,경상북도,N,0,60,0,0,0,60,렌즈를 찾아서(중학교),국립청소년해양센터,2019-05-29,2023-05-28,인증,경북 영덕군 영덕읍 창포리 국립청소년해양센터
1861,활동,5136A08C-08492,경기도,N,0,0,30,0,0,30,꿈을 그리다-진로!(코딩 과학체험)(고등학교),(주)커리어에듀,2019-05-29,2023-05-28,인증,경기도 안산시 단원구 광덕4로 88 (고잔동) 사리수산B/D 408호
1862,활동,1637B01B-08483,경기도,N,0,15,0,0,0,15,서경 청소년 골프 교실,서경청소년수련원,2019-05-29,2023-05-28,인증,경기 남양주시 평내동 651-1
1863,활동,5136A08C-08495,경기도,N,0,0,30,0,0,30,꿈을 그리다-진로!(푸드스타일리스트) (고등학교),(주)커리어에듀,2019-05-29,2023-05-28,인증,경기도 안산시 단원구 광덕4로 88 (고잔동) 사리수산B/D 408호
1864,개별,1636G10B-MD0297,경상북도,N,0,62,0,0,0,62,선박항해(중학교),국립청소년해양센터,2019-05-29,2023-05-28,인증,경북 영덕군 영덕읍 창포리 국립청소년해양센터
1865,개별,1636G10A-MD0296,경상북도,N,292,0,0,0,0,292,바다톡(초등학교),국립청소년해양센터,2019-05-29,2023-05-28,인증,경북 영덕군 영덕읍 창포리 국립청소년해양센터
1866,활동,3708A09F-08519,전라북도,N,7,7,6,0,0,20,Again,진안군청소년수련관,2019-05-29,2023-05-28,인증,전라북도 진안군 진안읍 진무로 1054-14 진안군 청소년 수련관 진안군청소년수련관
1867,활동,5136A08C-08490,경기도,N,0,0,30,0,0,30,꿈을 그리다-진로!(드론조종사)(고등학교),(주)커리어에듀,2019-05-29,2023-05-28,인증,경기도 안산시 단원구 광덕4로 88 (고잔동) 사리수산B/D 408호
1868,활동,3568D04E-08503,대구광역시,N,0,0,0,0,30,30,가족 아웃도어 캠프 '우리가족 캠핑 일기',수성구청소년수련원,2019-05-29,2023-05-28,인증,대구광역시 수성구 진밭길 409 수성구청소년수련원 .
1869,활동,3568D07C-08505,대구광역시,N,0,0,30,0,0,30,"청소년리더십캠프 ""내 삶을 리드하는 리더""",수성구청소년수련원,2019-05-29,2023-05-28,인증,대구광역시 수성구 진밭길 409 수성구청소년수련원 .
1870,활동,0135B02F-08512,충청남도,N,0,5,5,0,0,10,드론날라라(lala)~,공주시청소년문화센터,2019-05-29,2023-05-28,인증,충남 공주시 반죽동 218 청소년문화센터
1871,활동,1900F04A-08515,경상남도,N,300,0,0,0,0,300,비상(飛上)캠프(초등학교 1박2일),알펜라켄청소년수련원,2019-05-29,2023-05-28,인증,경상남도 의령군 가례면 가례로 747-37 알펜라켄청소년수련원
1873,활동,3568D10E-08504,대구광역시,N,0,0,0,0,30,30,"가족소통·힐링캠프'따옴표(""""), 느낌표(!)'",수성구청소년수련원,2019-05-29,2023-05-28,인증,대구광역시 수성구 진밭길 409 수성구청소년수련원 .
1874,활동,0745A01A-08511,전라남도,N,10,0,0,0,0,10,얘들아 준비됐니?,전라남도청소년성문화센터,2019-05-29,2023-05-28,인증,전남 완도군 군외면 삼두리 96-1 전라남도청소년수련원 1층
1875,활동,3568D08A-08506,대구광역시,N,30,0,0,0,0,30,청소년진로캠프 '나의 꿈 텃밭 만들기',수성구청소년수련원,2019-05-29,2023-05-28,인증,대구광역시 수성구 진밭길 409 수성구청소년수련원 .
1876,개별,1636G10B-MD0295,경상북도,N,0,60,0,0,0,60,해양생물 표본(중학교),국립청소년해양센터,2019-05-29,2023-05-28,인증,경북 영덕군 영덕읍 창포리 국립청소년해양센터
1877,활동,5136A08C-08491,경기도,N,0,0,30,0,0,30,꿈을 그리다-진로!(마술사) (고등학교),(주)커리어에듀,2019-05-29,2023-05-28,인증,경기도 안산시 단원구 광덕4로 88 (고잔동) 사리수산B/D 408호
1878,활동,1583F04A-08485,경상북도,Y,420,0,0,0,0,420,사회성함양수련활동(초등학교 1박2일),국민청소년수련원,2019-05-29,2023-05-28,인증,경북 경주시 산내면 대현리 756
1880,개별,1636G10A-MD0299,경상북도,N,292,0,0,0,0,292,해양골든벨(초등학교),국립청소년해양센터,2019-05-29,2023-05-28,인증,경북 영덕군 영덕읍 창포리 국립청소년해양센터
1881,개별,1636G10B-MD0300,경상북도,N,0,75,0,0,0,75,해양탐사(중학교),국립청소년해양센터,2019-05-29,2023-05-28,인증,경북 영덕군 영덕읍 창포리 국립청소년해양센터
1882,활동,5136A08C-08487,경기도,N,0,0,30,0,0,30,꿈을 그리다-진로! (바리스타) (고등학교),(주)커리어에듀,2019-05-29,2023-05-28,인증,경기도 안산시 단원구 광덕4로 88 (고잔동) 사리수산B/D 408호
1883,활동,0202E04F-08510,전라남도,Y,0,30,70,0,0,100,청소년 우리지역 도보순례,여수시청소년수련관,2019-05-29,2023-05-28,인증,전남 여수시 학동 서4길 58-26(65번지) 여수시청소년수련관
1884,활동,5248F07B-08497,경기도,N,0,484,0,0,0,484,트렌드 (TRE-ND) 영어캠프 (중학생 2박 3일),양평글로벌영어캠프,2019-05-29,2023-05-28,인증,경기도 양평군 용문면 연수로 209 체인지업캠퍼스 양평캠프
1885,개별,1636G10A-MD0294,경상북도,N,292,0,0,0,0,292,레크레이션(초등학교),국립청소년해양센터,2019-05-29,2023-05-28,인증,경북 영덕군 영덕읍 창포리 국립청소년해양센터
1886,활동,0494A01C-09399,울산광역시,N,0,0,15,0,0,15,온몸으로 Feel!라테스(필라테스),울산동구청소년문화의집,2020-05-27,2023-05-26,인증,울산광역시 동구 봉수로 155 (화정동) 동구청소년문화의집
1887,활동,5233B08F-09340,경상북도,N,0,10,10,0,0,20,"나만의 컬러, 나만의 개성표현",포항시청소년재단,2020-05-27,2023-05-26,인증,경상북도 포항시 북구 삼호로 533 (환호동) 포항시청소년수련관 1층 포항시청소년재단 사무국
1888,활동,0992D04B-09397,경상북도,N,0,150,0,0,0,150,"청소년 인성함양을 위한 ""자신만만"" 활동",포항시구룡포청소년수련원,2020-05-27,2023-05-26,인증,경상북도 포항시 남구 구룡포읍 명월길 51 포항시구룡포청소년수련원
1889,활동,2139B09A-09417,서울특별시,N,15,0,0,0,0,15,푸른 상상,서울시립중랑청소년센터,2020-05-27,2023-05-26,인증,서울특별시 중랑구 용마산로 217 -
1891,활동,0323A08A-09398,서울특별시,N,20,0,0,0,0,20,너도 할수 있어! 특수분장사!,용산청소년수련관,2020-05-27,2023-05-26,인증,서울특별시 용산구 이촌로71길 24 (이촌동) 용산청소년수련관
1892,활동,3301B07F-09410,서울특별시,N,15,5,0,0,0,20,보드게임과 뉴스포츠의 창의융합프로그램 ‘모두의 킨볼~ 모두 해~’,망원청소년문화센터,2020-05-27,2023-05-26,인증,서울특별시 마포구 망원동 451-1
1893,활동,2139A08B-09415,서울특별시,N,0,25,0,0,0,25,뚝딱이창의공작소 목공교실,서울시립중랑청소년센터,2020-05-27,2023-05-26,인증,서울특별시 중랑구 용마산로 217 -
1894,활동,2139B02F-09416,서울특별시,N,8,8,0,0,0,16,야! 너도 코딩 할 수 있어!,서울시립중랑청소년센터,2020-05-27,2023-05-26,인증,서울특별시 중랑구 용마산로 217 -
1895,활동,2139A09F-09371,서울특별시,N,0,20,20,0,0,40,에코프랜들리,서울시립중랑청소년센터,2020-05-27,2023-05-26,인증,서울특별시 중랑구 용마산로 217 -
1896,활동,2139A08B-09343,서울특별시,N,0,20,0,0,0,20,꼬물꼬물 쿠키메이커,서울시립중랑청소년센터,2020-05-27,2023-05-26,인증,서울특별시 중랑구 용마산로 217 -
1897,활동,5484D04F-09394,경기도,N,0,125,125,0,0,250,"경기도 청소년운영위원회 워크숍 (너, 나들이 가자)",경기도청소년수련시설협회,2020-05-27,2023-05-26,인증,경기도 의정부시 범골로 109 (의정부동) 동원빌딩 3층 경기도청소년수련시설협회
1898,활동,0984D03F-09999,충청남도,N,25,100,100,25,0,250,충청남도 청소년운영위원회 연합캠프,당진청소년문화의집,2021-05-26,2023-05-25,인증,충청남도 당진시 읍내동 38 당진청소년문화의집
1899,활동,1099A07A-09983,대구광역시,N,10,0,0,0,0,10,나만의 빛의 정원,대구광역시 서구 청소년수련관,2021-05-26,2023-05-25,인증,대구 서구 이현동 48-8번지 대구서구청소년수련관
1900,활동,2778B08C-09996,경상남도,N,0,0,12,0,0,12,"진로탐색""행복UP! 진로캠프(고등학교편)"" 내 안의 특별한 보물찾기!",창원시진해청소년전당,2021-05-26,2023-05-25,인증,경남 창원시 진해구 중평동 4-1번지
1901,활동,2778B08B-09995,경상남도,N,0,10,0,0,0,10,"진로탐색""행복UP! 진로캠프(중학교편)"" 타로를 활용한 나의 소중한 보물찾기",창원시진해청소년전당,2021-05-26,2023-05-25,인증,경남 창원시 진해구 중평동 4-1번지
1902,활동,2778B08F-09994,경상남도,N,0,7,7,0,0,14,"나의 꿈을 책으로 펼치는 ""행복한 진로, Plan""",창원시진해청소년전당,2021-05-26,2023-05-25,인증,경남 창원시 진해구 중평동 4-1번지
1903,활동,0565A07A-09962,광주광역시,N,250,0,0,0,0,250,"찾아가는 인성수련 ""와글와글 인성놀이터"" (초등학교 당일)",광주광역시청소년수련원,2021-05-26,2023-05-25,인증,광주광역시 서구 학생독립로 37 (화정동) 광주광역시청소년수련원
1904,활동,0565A07A-09961,광주광역시,N,250,0,0,0,0,250,와글와글 인성놀이터 (초등학교 당일),광주광역시청소년수련원,2021-05-26,2023-05-25,인증,광주광역시 서구 학생독립로 37 (화정동) 광주광역시청소년수련원
1905,활동,0650B07A-09979,인천광역시,N,15,0,0,0,0,15,마인드 ON 리더십 UP,연희청소년센터,2021-05-26,2023-05-25,인증,인천광역시 서구 승학로 264 (심곡동) 연희청소년센터
1906,활동,0022A02B-09976,경기도,N,0,200,0,0,0,200,나노교실0.5,분당서현청소년수련관,2021-05-26,2023-05-25,인증,경기 성남시 분당구 서현동 312-5 서현청소년수련관
1907,활동,0013E04F-09969,강원도,Y,20,30,30,20,0,100,나 Be 트레킹 캠프,국립평창청소년수련원,2021-05-26,2023-05-25,인증,강원 평창군 용평면 새터마을길 108 국립평창청소년수련원
1908,활동,0135B05C-09960,충청남도,N,0,0,10,0,0,10,커스텀에 반했소,공주시청소년문화센터,2021-05-26,2023-05-25,인증,충남 공주시 반죽동 218 청소년문화센터
1909,활동,2271B09F-09984,인천광역시,N,10,5,0,0,0,15,기후환경프로그램,미추홀구청소년수련관,2021-05-26,2023-05-25,인증,인천광역시 미추홀구 경인로42번길 23 (숭의동) 미추홀구청소년수련관
1910,활동,5664B07A-09978,경기도,N,10,0,0,0,0,10,청소년 리더십 프로그램,시흥시 목감청소년문화의집,2021-05-26,2023-05-25,인증,경기도 시흥시 목감우회로 23 (조남동) 4층
1911,활동,2271B09F-09975,인천광역시,N,10,5,0,0,0,15,그린 레시피,미추홀구청소년수련관,2021-05-26,2023-05-25,인증,인천광역시 미추홀구 경인로42번길 23 (숭의동) 미추홀구청소년수련관
1912,활동,0013A10B-09974,강원도,N,0,60,0,0,0,60,"함께하는우리, 민주시민캠프",국립평창청소년수련원,2021-05-26,2023-05-25,인증,강원 평창군 용평면 새터마을길 108 국립평창청소년수련원
1913,활동,0013A10A-09973,강원도,N,60,0,0,0,0,60,"함께하는우리, 세계시민캠프",국립평창청소년수련원,2021-05-26,2023-05-25,인증,강원 평창군 용평면 새터마을길 108 국립평창청소년수련원
1914,활동,2714B07A-08085,서울특별시,N,10,0,0,0,0,10,미로야 놀자,서울시립 강북인터넷중독예방상담센터,2018-12-12,2023-05-21,인증,서울특별시 강북구 수유3동 23~39 39-19 송림빌딩 5층 강북 I will 센터
1915,활동,3723F08B-07484,강원도,N,0,400,0,0,0,400,VIVA 진로직업 숙박형(2) 2박3일 중학교,(주) 대명호텔앤리조트,2018-05-02,2023-05-01,인증,강원도 홍천군 서면 팔봉리 (주)대명레저산업 대명비발디파크
1916,활동,0932F05A-07541,충청남도,N,100,0,0,0,0,100,Youth camping_초등,KT&G 상상마당 논산,2018-05-02,2023-05-01,인증,충남 논산시 상월면 한천리 68-7
1917,활동,3723F08B-07481,강원도,N,0,400,0,0,0,400,VIVA 진로직업 숙박형(2) 1박2일 중학교,(주) 대명호텔앤리조트,2018-05-02,2023-05-01,인증,강원도 홍천군 서면 팔봉리 (주)대명레저산업 대명비발디파크
1918,활동,3723F08C-07480,강원도,N,0,0,500,0,0,500,VIVA 진로직업 숙박형(2) 1박2일 고등학교,(주) 대명호텔앤리조트,2018-05-02,2023-05-01,인증,강원도 홍천군 서면 팔봉리 (주)대명레저산업 대명비발디파크
1919,활동,3723F08A-07482,강원도,N,200,0,0,0,0,200,VIVA 진로직업 숙박형(2) 1박2일 초등학교,(주) 대명호텔앤리조트,2018-05-02,2023-05-01,인증,강원도 홍천군 서면 팔봉리 (주)대명레저산업 대명비발디파크
1920,활동,1212F07C-07459,제주특별자치도,N,0,0,120,0,0,120,오.리.날.다 - 오늘 리더 날개를 달다,성이시돌젊음의집,2018-05-02,2023-05-01,인증,제주 제주시 한림읍 금악리77-2 성이시돌젊음의집
1921,활동,1589D07A-07507,경기도,N,300,0,0,0,0,300,끼룩 끼look (초등학교),한울유스센터,2018-05-02,2023-05-01,인증,경기 화성시 활초동 195-5 한울 유스센터
1922,활동,1872D04B-07553,강원도,Y,0,220,0,0,0,220,수상안전(생존수영)프로그램(중학교-2박3일),강릉시청소년해양수련원,2018-05-02,2023-05-01,인증,강원 강릉시 주문진읍 향호리 동해대로4940
1923,활동,1872D04A-07556,강원도,Y,250,0,0,0,0,250,수상안전(생존수영)프로그램(초등학교-2박3일),강릉시청소년해양수련원,2018-05-02,2023-05-01,인증,강원 강릉시 주문진읍 향호리 동해대로4940
1924,활동,2023B07A-07532,울산광역시,N,40,0,0,0,0,40,근.현대사탐방 고급과정 05,(주)답사친구,2018-05-02,2023-05-01,인증,울산광역시 울주군 범서읍 천상1길 20-13 답사친구
1925,활동,1589D07A-07516,경기도,N,150,0,0,0,0,150,임원의 자질 (초등학교),한울유스센터,2018-05-02,2023-05-01,인증,경기 화성시 활초동 195-5 한울 유스센터
1926,활동,1872D04B-07552,강원도,Y,0,220,0,0,0,220,수상안전(생존수영)프로그램(중학교-1박2일),강릉시청소년해양수련원,2018-05-02,2023-05-01,인증,강원 강릉시 주문진읍 향호리 동해대로4940
1927,활동,1872F04C-07558,강원도,Y,0,0,200,0,0,200,청소년해양활동프로그램(고등학교-1박2일),강릉시청소년해양수련원,2018-05-02,2023-05-01,인증,강원 강릉시 주문진읍 향호리 동해대로4940
1928,활동,1589A07B-07512,경기도,N,0,150,0,0,0,150,우리들의 창작활동(중학교),한울유스센터,2018-05-02,2023-05-01,인증,경기 화성시 활초동 195-5 한울 유스센터
